OTUID	Kingdom	Phylum	Class	Order	Family	Genus	species
8b41ada2eeddda24061e6daf4efe2474	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
e243a26fa11d18c3107520c96fa76596	Bacteria	Proteobacteria	Gammaproteobacteria	Salinisphaerales	Solimonadaceae	Unidentified_Solimonadaceae	Unidentified_Solimonadaceae
5e4470e7a313ad42f7d32eb350a89b70	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Advenella	Unidentified_Advenella
eae1f21c72812b239202c003ac4589db	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Jeotgalicoccus	Unidentified_Jeotgalicoccus
857805dbb2ebd60a913603dcce4b483a	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Saccharibacillus	Unidentified_Saccharibacillus
bee630c9a9b63b042e73652dbfc64826	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Variovorax	Unidentified_Variovorax
0d5419561acf4bdbefa367e093b9af4c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
9e0ea82cffb3884c91d9e1815de79f0a	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Unidentified_Bacillaceae	Unidentified_Bacillaceae
581a55014641e1cd55cdc272c0365a28	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Unidentified_Lactobacillus
314bd794f60a1b5464063e692bd49eb2	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Citrus_maxima	Citrus_maxima	Citrus_maxima
c5e19b5fc6c4610f5ad2469dfd931f31	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Luteolibacter	Unidentified_Luteolibacter
6674c2bc9a789fda7c7b781c401d8738	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Pelagibacterium	Unidentified_Pelagibacterium
b5e2c5c82572eb77e1c49999ad3891e9	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pusillimonas	Unidentified_Pusillimonas
3c62df6d8c68d49426e71e95637bba5a	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	uncultured	uncultured
a7d87e18ab324bd5cd5b75fda0e657c2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Oceanobacillus	Unidentified_Oceanobacillus
d2a81f1b8c355d479ea563ddbb02aab3	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	Unidentified_Mitochondria
8c3901e2b41f5d7045ea4d392cd15e4b	Bacteria	Proteobacteria	Alphaproteobacteria	Unidentified_Alphaproteobacteria	Unidentified_Alphaproteobacteria	Unidentified_Alphaproteobacteria	Unidentified_Alphaproteobacteria
441d23366b0c0d5158f95ed3d4a0c4dd	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas	Unidentified_Roseomonas
